date,beef_avg_retail_price,beef_avg_wholesale_price,broiler farm_avg_retail_price,broiler farm_avg_wholesale_price,buffalo meat_avg_retail_price,buffalo meat_avg_wholesale_price,butter oil_avg_retail_price,butter oil_avg_wholesale_price,chicken_avg_retail_price,chicken_avg_wholesale_price,duck meat_avg_retail_price,duck meat_avg_wholesale_price,lamb (sheep meat)_avg_retail_price,lamb (sheep meat)_avg_wholesale_price,local_avg_retail_price,local_avg_wholesale_price,mutton (female)_avg_retail_price,mutton (female)_avg_wholesale_price,mutton (male)_avg_retail_price,mutton (male)_avg_wholesale_price,mutton_avg_retail_price,mutton_avg_wholesale_price
2020-02-10,523.0,49672.0,116.5,11022.0,499.0,49600.0,,,,,,,625.0,64000.0,377.5,35500.0,670.0,63667.0,733.0,69955.0,747.5,73000.0
2020-02-11,523.5,49863.0,116.5,11022.0,499.0,49600.0,,,,,,,625.0,64000.0,377.5,35500.0,670.0,63667.0,733.0,69955.0,750.0,72500.0
2020-02-12,524.0,49772.0,116.5,11011.0,499.0,49600.0,,,,,,,625.0,64000.0,377.5,35500.0,674.5,64333.0,737.0,70545.0,750.0,72500.0
2020-02-13,524.5,49863.0,116.5,10989.0,499.0,49600.0,,,,,,,625.0,64000.0,377.5,35500.0,674.5,64333.0,737.0,70545.0,750.0,72500.0
2020-02-14,,,,,,,,,,,,,,,,,,,,,,
2020-02-15,499.0,49600.0,,,499.0,49600.0,,,,,,,625.0,64000.0,,,625.0,64000.0,775.0,78000.0,,
2020-02-16,529.0,50653.0,116.5,11044.0,499.0,49600.0,,,,,,,625.0,64000.0,377.5,35500.0,674.5,64333.0,740.5,70545.0,750.0,72500.0
2020-02-17,530.0,50811.0,116.5,11063.0,499.0,49600.0,,,,,,,625.0,64000.0,377.5,35500.0,674.5,64333.0,740.0,70545.0,750.0,72500.0
2020-02-18,530.0,50772.0,119.5,11233.0,499.0,49600.0,,,,,,,625.0,64000.0,377.5,35500.0,674.5,64333.0,740.5,70545.0,750.0,72500.0
2020-02-19,530.5,50863.0,118.5,11144.0,499.0,49600.0,,,,,,,625.0,64000.0,377.5,35500.0,674.5,64333.0,740.0,70545.0,750.0,72500.0
2020-02-20,532.5,51306.0,118.0,11163.0,499.0,49600.0,,,,,,,625.0,64000.0,400.0,37000.0,674.5,64333.0,742.5,70800.0,750.0,72500.0
2020-02-21,499.0,49600.0,,,499.0,49600.0,,,,,,,625.0,64000.0,,,625.0,64000.0,775.0,78000.0,,
2020-02-22,499.0,49600.0,,,499.0,49600.0,,,,,,,625.0,64000.0,,,625.0,64000.0,775.0,78000.0,,
2020-02-23,531.0,50889.0,118.5,11089.0,499.0,49600.0,,,,,,,625.0,64000.0,377.5,35500.0,674.5,64333.0,740.0,70545.0,750.0,72500.0
2020-02-24,531.0,50942.0,119.0,11080.0,499.0,49600.0,,,,,,,625.0,64000.0,385.0,36000.0,674.5,64333.0,740.0,70545.0,750.0,72500.0
2020-02-25,532.0,51100.0,118.5,11030.0,499.0,49600.0,,,,,,,625.0,64000.0,385.0,36000.0,674.5,64333.0,740.0,70545.0,750.0,72500.0
2020-02-26,531.5,51050.0,118.5,11030.0,499.0,49600.0,,,,,,,625.0,64000.0,385.0,36000.0,674.5,64333.0,740.0,70545.0,750.0,72500.0
2020-02-27,534.5,51123.0,118.5,11010.0,499.0,49600.0,,,,,,,625.0,64000.0,395.0,36667.0,674.5,64333.0,738.5,70000.0,751.5,72333.0
2020-02-28,,,145.0,14000.0,,,,,,,,,,,,,,,,,,
2020-02-29,,,,,,,,,,,,,,,,,,,,,,
2020-03-01,532.5,51161.0,117.0,10867.0,499.0,49600.0,,,,,,,625.0,64000.0,385.0,36000.0,674.5,64333.0,740.0,70545.0,750.0,72500.0
2020-03-02,533.0,51226.0,117.0,10867.0,499.0,49600.0,,,,,,,625.0,64000.0,385.0,36000.0,674.5,64333.0,740.0,70545.0,750.0,72500.0
2020-03-03,534.0,51279.0,117.0,10867.0,499.0,49600.0,,,,,,,625.0,64000.0,385.0,36000.0,674.5,64333.0,741.0,70545.0,750.0,72500.0
2020-03-04,535.0,51279.0,117.5,10889.0,499.0,49600.0,,,,,,,625.0,64000.0,385.0,36000.0,674.5,64333.0,741.0,70545.0,753.0,72500.0
2020-03-05,535.0,51350.0,129.5,11767.0,499.0,49600.0,,,,,,,625.0,64000.0,385.0,36000.0,678.5,65750.0,741.0,70545.0,752.5,72000.0
2020-03-06,,,,,,,,,,,,,,,,,,,,,,
2020-03-07,510.0,50000.0,,,510.0,50000.0,,,,,,,625.0,64000.0,,,625.0,64000.0,775.0,78000.0,,
2020-03-08,535.5,51437.0,129.0,11720.0,510.0,50000.0,,,,,,,625.0,64000.0,385.0,36000.0,678.5,65750.0,741.0,70545.0,753.0,73000.0
2020-03-09,535.0,51437.0,130.0,11800.0,510.0,50000.0,,,,,,,625.0,64000.0,355.0,34000.0,678.5,65750.0,741.0,70545.0,753.0,73000.0
2020-03-10,535.0,51437.0,129.0,11720.0,510.0,50000.0,,,,,,,625.0,64000.0,385.0,36000.0,678.5,65750.0,741.0,70545.0,753.0,73000.0
2020-03-11,535.0,51437.0,129.0,11720.0,510.0,50000.0,,,,,,,625.0,64000.0,385.0,36000.0,677.5,65333.0,738.5,69800.0,753.0,73000.0
2020-03-12,535.0,51437.0,130.5,11920.0,510.0,50000.0,,,,,,,625.0,64000.0,385.0,36000.0,677.5,65333.0,738.5,69800.0,753.0,73000.0
2020-03-13,,,,,,,,,,,,,,,,,,,,,,
2020-03-14,,,,,,,,,,,,,,,,,,,,,,
2020-03-15,536.0,51628.0,131.0,12022.0,510.0,50000.0,,,,,,,625.0,64000.0,415.0,38000.0,677.5,65333.0,741.0,69800.0,753.0,73000.0
2020-03-16,535.5,51489.0,131.0,11967.0,510.0,50000.0,,,,,,,625.0,64000.0,355.0,34000.0,677.5,65333.0,741.0,69800.0,753.0,73000.0
2020-03-17,510.0,50000.0,,,510.0,50000.0,,,,,,,625.0,64000.0,,,625.0,64000.0,775.0,78000.0,,
2020-03-18,538.0,51568.0,134.5,12138.0,517.5,51500.0,,,,,,,675.0,68000.0,355.0,34000.0,675.0,65333.0,739.0,69800.0,753.0,73000.0
2020-03-19,537.0,51700.0,131.0,12010.0,517.5,51500.0,,,,,,,675.0,68000.0,196.5,36000.0,677.5,65333.0,742.0,69800.0,753.0,73000.0
2020-03-20,517.5,51500.0,,,517.5,51500.0,,,,,,,675.0,68000.0,,,625.0,64000.0,775.0,78000.0,,
2020-03-21,514.0,50250.0,,,517.5,51500.0,,,,,,,675.0,68000.0,,,625.0,64000.0,760.0,74000.0,,
2020-03-22,537.0,51700.0,131.0,12010.0,517.5,51500.0,,,,,,,675.0,68000.0,196.5,36000.0,677.5,65333.0,742.0,69800.0,753.0,73000.0
2020-03-23,538.0,51753.0,131.0,11960.0,517.5,51500.0,,,,,,,675.0,68000.0,196.5,36000.0,677.5,65333.0,744.0,70050.0,753.0,73000.0
2020-03-24,540.0,52017.0,130.0,11830.0,517.5,51500.0,,,,,,,675.0,68000.0,196.5,36000.0,677.5,65333.0,744.5,70056.0,753.0,73000.0
2020-03-25,539.0,51911.0,128.0,11727.0,517.5,51500.0,,,,,,,675.0,68000.0,257.5,36000.0,677.5,65333.0,748.5,71050.0,753.0,73000.0
2020-03-26,,,,,,,,,,,,,,,475.0,46000.0,,,,,,
2020-03-27,,,,,,,,,,,,,,,,,,,,,,
2020-03-28,545.0,52000.0,,,,,,,,,,,,,,,,,,,,
2020-03-29,545.5,52000.0,137.5,12280.0,,,,,,,,,,,380.0,36000.0,707.5,70000.0,755.5,71333.0,757.0,73500.0
2020-03-30,545.0,51000.0,141.0,12475.0,,,,,,,,,,,380.0,36000.0,707.5,70000.0,755.5,71333.0,752.5,72000.0
2020-03-31,547.0,51000.0,149.0,13000.0,,,,,,,,,,,380.0,36000.0,707.5,70000.0,755.5,71333.0,755.0,72000.0
2020-04-01,542.0,51100.0,162.5,14000.0,517.5,51500.0,,,,,,,675.0,68000.0,380.0,36000.0,680.0,67000.0,759.0,73000.0,755.0,72000.0
2020-04-02,547.0,51000.0,162.5,14000.0,,,,,,,,,,,380.0,36000.0,707.5,70000.0,755.5,71333.0,755.0,72000.0
2020-04-03,,,,,,,,,,,,,,,,,,,,,,
2020-04-04,,,,,,,,,,,,,,,,,,,,,,
2020-04-05,545.5,51200.0,166.5,14250.0,,,,,,,,,,,380.0,36000.0,707.5,70000.0,755.5,71333.0,755.0,72000.0
2020-04-06,547.0,51000.0,166.5,14250.0,,,,,,,,,,,380.0,36000.0,707.5,70000.0,755.5,71333.0,755.0,72000.0
2020-04-07,545.5,51200.0,166.5,14250.0,,,,,,,,,,,385.0,37000.0,707.5,70000.0,751.5,70667.0,755.0,72000.0
2020-04-08,540.0,51875.0,133.0,11833.0,517.5,51500.0,,,,,,,675.0,68000.0,370.0,35500.0,666.5,65333.0,752.5,71786.0,760.0,73500.0
2020-04-09,538.5,51618.0,123.0,11300.0,517.5,51500.0,,,,,,,675.0,68000.0,385.0,37000.0,672.0,65333.0,749.0,70850.0,752.5,72000.0
2020-04-10,537.0,51344.0,121.0,11263.0,517.5,51500.0,,,,,,,675.0,68000.0,370.0,35500.0,680.0,67000.0,750.5,70611.0,752.5,72000.0
2020-04-11,538.0,51632.0,122.0,11289.0,517.5,51500.0,,,,,,,675.0,68000.0,385.0,36000.0,669.0,65333.0,750.0,71000.0,757.0,73500.0
2020-04-12,539.5,51789.0,122.0,11256.0,517.5,51500.0,,,,,,,675.0,68000.0,385.0,36000.0,669.0,65333.0,750.0,71100.0,757.0,73500.0
2020-04-13,540.0,51842.0,129.5,11900.0,517.5,51500.0,,,,,,,675.0,68000.0,385.0,36000.0,669.0,65333.0,750.0,71100.0,757.0,73500.0
2020-04-14,540.0,51842.0,137.5,12660.0,517.5,51500.0,,,,,,,675.0,68000.0,385.0,36000.0,669.0,65333.0,751.5,71100.0,757.0,73500.0
2020-04-15,540.0,51842.0,137.5,12640.0,517.5,51500.0,,,,,,,675.0,68000.0,385.0,36000.0,669.0,65333.0,751.0,71150.0,758.5,73500.0
2020-04-16,539.5,51789.0,136.5,12580.0,517.5,51500.0,,,,,,,675.0,68000.0,385.0,36000.0,669.0,65333.0,751.0,71150.0,758.5,73500.0
2020-04-17,539.5,51789.0,136.5,12580.0,517.5,51500.0,,,,,,,675.0,68000.0,385.0,36000.0,669.0,65333.0,751.0,71150.0,758.5,73500.0
2020-04-18,539.5,51789.0,137.0,12680.0,517.5,51500.0,,,,,,,675.0,68000.0,385.0,36000.0,669.0,65333.0,751.0,71150.0,758.5,73500.0
2020-04-19,540.0,51789.0,137.0,12640.0,517.5,51500.0,,,,,,,675.0,68000.0,385.0,36000.0,669.0,65333.0,751.0,71150.0,758.5,73500.0
2020-04-20,540.5,51842.0,137.0,12640.0,517.5,51500.0,,,,,,,675.0,68000.0,385.0,36000.0,669.0,65333.0,751.0,71150.0,758.5,73500.0
2020-04-21,542.5,52211.0,138.0,12740.0,517.5,51500.0,,,,,,,675.0,68000.0,397.5,36500.0,669.0,65333.0,751.0,71150.0,758.5,73500.0
2020-04-22,543.5,52333.0,144.0,13300.0,517.5,51500.0,,,,,,,675.0,68000.0,397.5,36500.0,669.0,65333.0,755.0,71833.0,758.5,73500.0
