date,buffalo calf leather_avg_retail_price,buffalo calf leather_avg_wholesale_price,buffalo leather (heavy)_avg_retail_price,buffalo leather (heavy)_avg_wholesale_price,buffalo leather (light)_avg_retail_price,buffalo leather (light)_avg_wholesale_price,buffalo leather (medium)_avg_retail_price,buffalo leather (medium)_avg_wholesale_price,buffalo leather (ripped)_avg_retail_price,buffalo leather (ripped)_avg_wholesale_price,calf leather (medium) - salt mixed_avg_retail_price,calf leather (medium) - salt mixed_avg_wholesale_price,calf leather - salt mixed_avg_retail_price,calf leather - salt mixed_avg_wholesale_price,cow leather (heavy) - salt mixed_avg_retail_price,cow leather (heavy) - salt mixed_avg_wholesale_price,cow leather (light) - salt mixed_avg_retail_price,cow leather (light) - salt mixed_avg_wholesale_price,cow leather (ripped) - salt mixed_avg_retail_price,cow leather (ripped) - salt mixed_avg_wholesale_price,goat leather_avg_retail_price,goat leather_avg_wholesale_price,ram leather_sheep leather_avg_retail_price,ram leather_sheep leather_avg_wholesale_price
2013-09-11,850.0,,1733.0,181500.0,600.0,115000.0,1266.5,105000.0,,40000.0,1460.0,120880.0,679.5,133100.0,2120.0,335618.0,975.0,90000.0,783.5,25300.0,191.0,19836.0,161.5,19000.0
2013-09-12,,,,,,,,,,,,70000.0,,,,120000.0,,50000.0,,,,10000.0,,
2013-09-13,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-14,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-15,,,,,,,,,,,,70000.0,,,,120000.0,,50000.0,,,,10000.0,,
2013-09-16,,,,,,,,,,,,70000.0,,,,120000.0,,50000.0,,,,10000.0,,
2013-09-17,,,,,,,,,,,,70000.0,,,,140000.0,,50000.0,,,,10000.0,,
2013-09-18,850.0,,1733.0,171500.0,,170000.0,1200.0,117500.0,,40000.0,1433.5,137556.0,685.0,55750.0,2122.5,216000.0,997.0,101250.0,700.0,42500.0,173.5,21800.0,152.5,20000.0
2013-09-19,,,,,,,,,,,,70000.0,,,,140000.0,,50000.0,,,,10000.0,,
2013-09-20,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-21,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-22,,,,,,,,,,,,70000.0,,,,140000.0,,50000.0,,,,10000.0,,
2013-09-23,,,,,,,,,,,,70000.0,,,,140000.0,,50000.0,,,,10000.0,,
2013-09-24,,,,,,,,,,,,70000.0,,,,140000.0,,50000.0,,,,10000.0,,
2013-09-25,850.0,,1733.0,172000.0,600.0,115000.0,1066.5,108333.0,,40000.0,1440.0,140800.0,654.0,128500.0,2100.0,361818.0,975.0,104444.0,700.0,61667.0,182.5,22000.0,143.0,18800.0
2013-09-26,,,,,,,,,,,,70000.0,,,,140000.0,,50000.0,,,,10000.0,,
2013-09-27,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-28,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-29,,,,,,,,,,,,70000.0,,,,140000.0,,50000.0,,,,10000.0,,
2013-09-30,,,,,,,,,,,,70000.0,,,,140000.0,,50000.0,,,,10000.0,,
2013-10-01,,,,,,,,,,,,70000.0,,,,120000.0,,50000.0,,,,10000.0,,
2013-10-02,850.0,600.0,1733.0,162950.0,600.0,60000.0,1066.5,83733.0,,600.0,1460.0,151111.0,654.0,144200.0,2130.0,373000.0,1002.5,112857.0,700.0,45000.0,182.5,21927.0,143.0,19333.0
2013-10-03,,,,,,,,,,,,70000.0,,,,120000.0,,50000.0,,,,10000.0,,
2013-10-04,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-05,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-06,,,,,,,,,,,,70000.0,,,,120000.0,,50000.0,,,,10000.0,,
2013-10-07,,,,,,,,,,,,70000.0,,,,120000.0,,50000.0,,,,10000.0,,
2013-10-08,,,,,,,,,,,,70000.0,,,,120000.0,,50000.0,,,,10000.0,,
2013-10-09,850.0,,1675.0,189000.0,600.0,115000.0,1050.5,108333.0,500.0,40000.0,1455.5,133111.0,654.0,166250.0,2155.5,370000.0,991.0,102857.0,700.0,50000.0,178.5,22100.0,146.0,17200.0
2013-10-10,,,,,,,,,,,,125000.0,,56000.0,,185000.0,,115000.0,,35000.0,,17500.0,,20000.0
2013-10-11,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-12,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-13,,,1650.0,240000.0,,170000.0,1150.0,75000.0,500.0,,1412.5,102000.0,719.0,52500.0,2100.0,204000.0,1003.5,103333.0,700.0,50000.0,176.5,26250.0,146.5,15000.0
2013-10-14,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-15,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-16,,,,230000.0,,,,170000.0,,,,200000.0,,,,250000.0,,120000.0,,,,25000.0,,17000.0
2013-10-17,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-18,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-19,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-20,,,,,,,,,,,1800.0,200000.0,450.0,50000.0,3000.0,320000.0,1200.0,140000.0,,,150.0,20000.0,170.0,20000.0
2013-10-21,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-22,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-23,850.0,,1666.5,195333.0,600.0,120000.0,1100.5,108333.0,500.0,40000.0,1605.5,175714.0,670.5,52500.0,2290.0,243500.0,1003.0,124000.0,825.0,50000.0,172.0,24875.0,143.5,18400.0
2013-10-24,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-25,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-26,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-27,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-28,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-29,,,,,,,,,,,1450.0,,,,2200.0,,1050.0,,,,95.0,,,
2013-10-30,675.0,,1766.5,195333.0,600.0,120000.0,1150.5,108333.0,600.0,40000.0,1719.0,182857.0,712.5,60000.0,2406.0,248500.0,1109.5,128000.0,825.0,50000.0,195.0,26125.0,144.5,18400.0
2013-10-31,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-01,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-02,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-03,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-04,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-05,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-06,675.0,,1675.0,162000.0,600.0,115000.0,1213.0,108333.0,600.0,40000.0,1568.0,173333.0,737.5,70000.0,2309.0,243000.0,1025.0,121667.0,825.0,50000.0,179.5,25300.0,145.5,16000.0
2013-11-07,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-08,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-09,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-11,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-12,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-13,675.0,,1675.0,200000.0,600.0,115000.0,1213.0,108333.0,600.0,,1522.5,168571.0,725.0,64000.0,2386.5,237500.0,1058.5,124000.0,825.0,50000.0,185.5,25571.0,142.0,16400.0
2013-11-14,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-15,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-16,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-17,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-19,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-20,850.0,,1925.0,152000.0,600.0,115000.0,1075.0,105000.0,,40000.0,1515.0,165000.0,625.0,64000.0,2345.5,232222.0,1007.5,108000.0,862.5,50000.0,189.5,24778.0,142.5,15500.0
2013-11-21,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-22,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-23,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-24,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-25,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-26,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-27,675.0,,1975.0,200000.0,,170000.0,1275.0,117500.0,600.0,,1250.0,146000.0,592.0,61667.0,1958.5,216667.0,795.0,95000.0,825.0,50000.0,157.0,24800.0,93.5,14333.0
2013-11-28,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-29,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-30,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-01,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-02,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-03,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-04,650.0,60000.0,1625.0,176667.0,,,1275.0,105000.0,600.0,,1482.0,166250.0,659.5,65000.0,2279.0,231250.0,1025.0,110000.0,862.5,50000.0,178.5,26875.0,136.5,15167.0
2013-12-05,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-06,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-07,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-08,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-09,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-10,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-11,650.0,60000.0,1625.0,180000.0,,,1275.0,115000.0,600.0,,1480.0,164286.0,659.5,65000.0,2286.5,227143.0,1041.0,106667.0,862.5,50000.0,180.5,27000.0,138.0,14600.0
2013-12-12,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-13,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-14,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-15,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-16,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-17,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-18,650.0,60000.0,1850.0,138000.0,,,1275.0,82750.0,600.0,7000.0,1486.5,166250.0,653.5,65000.0,2337.5,232222.0,1087.5,108000.0,825.0,50000.0,186.5,24250.0,135.0,15857.0
2013-12-19,850.0,,2150.0,,,,1350.0,,,,,150000.0,,55000.0,,,,,,,115.0,1400.0,60.0,
2013-12-20,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-21,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-22,850.0,,2150.0,,,,1350.0,,,,,,,,,,,,,,115.0,,60.0,
2013-12-23,850.0,,2150.0,,,,1350.0,,,,,,,,,,,,,,115.0,,60.0,
2013-12-24,850.0,,2150.0,,,,1350.0,,,,850.0,,600.0,,2900.0,,850.0,,,,147.5,,90.0,
2013-12-25,550.0,60000.0,1666.5,200000.0,850.0,,1150.0,115000.0,600.0,,1550.0,175000.0,720.0,73333.0,2378.5,247500.0,1170.0,130000.0,850.0,,188.0,24250.0,157.5,14500.0
2013-12-26,850.0,30000.0,2150.0,170000.0,,,1425.0,62200.0,,50000.0,1562.5,109600.0,512.5,50000.0,2260.0,172360.0,969.0,87250.0,862.5,24500.0,206.5,14792.0,128.0,12740.0
2013-12-27,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-28,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-29,850.0,,2150.0,,,,1350.0,,,,,,,,,,,,,,115.0,,60.0,
2013-12-30,850.0,,2150.0,,,,1350.0,,,,,,,,,,,,,,115.0,,60.0,
2013-12-31,850.0,,2150.0,,,,1350.0,,,,,,,,,,,,,,115.0,,60.0,
2014-01-01,650.0,53333.0,1850.0,162000.0,,,1275.0,108500.0,600.0,45667.0,1550.0,156222.0,669.5,64000.0,2432.0,224333.0,1091.5,101500.0,808.5,48000.0,201.5,19992.0,141.5,15857.0
2014-01-02,850.0,,2150.0,,,,1350.0,,,,,,,,,,,,,,115.0,,60.0,
2014-01-03,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-04,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-05,,,,,,,,,,,1500.0,150000.0,700.0,55000.0,,,,,,,130.0,1400.0,,
2014-01-06,850.0,,2150.0,,,,1350.0,,,,,,,,,,,,,,115.0,,60.0,
2014-01-07,850.0,,2150.0,,,,1350.0,,,,,,,,,,,,,,115.0,,60.0,
2014-01-08,625.5,53333.0,1787.5,150333.0,850.0,,1216.5,113500.0,600.0,45667.0,1562.5,150500.0,669.5,64000.0,2400.0,216200.0,1032.5,109500.0,825.0,49000.0,186.5,19146.0,137.5,15857.0
2014-01-09,850.0,,2150.0,,,,1350.0,,,,,,,,,,,,,,115.0,,60.0,
2014-01-10,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-11,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-12,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-13,850.0,,1400.0,50000.0,,,1350.0,,,,850.0,80000.0,,,1100.0,100000.0,,,500.0,50000.0,92.5,3000.0,60.0,
2014-01-14,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-15,650.0,42500.0,1550.0,126400.0,,,1350.0,90200.0,600.0,28500.0,1569.5,150500.0,672.0,63000.0,2283.0,218000.0,1053.0,109500.0,775.0,49000.0,189.0,18408.0,139.0,15857.0
2014-01-16,850.0,,1400.0,50000.0,,,1350.0,,,,850.0,80000.0,,,1100.0,100000.0,,,500.0,50000.0,92.5,3000.0,60.0,
2014-01-17,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-18,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-19,850.0,,1400.0,50000.0,,,1350.0,,,,850.0,80000.0,,,1100.0,100000.0,,,500.0,50000.0,92.5,3000.0,60.0,
2014-01-20,850.0,,1400.0,50000.0,,,1350.0,,,,850.0,80000.0,,,1100.0,100000.0,,,500.0,50000.0,92.5,3000.0,60.0,
2014-01-21,850.0,,1400.0,50000.0,,,1350.0,,,,850.0,80000.0,,,1100.0,100000.0,,,500.0,50000.0,92.5,3000.0,60.0,
2014-01-22,650.0,42500.0,1550.0,152500.0,,,1350.0,108750.0,600.0,50000.0,1518.0,150500.0,663.5,63000.0,2331.0,218000.0,1032.5,109500.0,765.0,49000.0,188.5,19855.0,137.0,15857.0
2014-01-23,850.0,,1400.0,50000.0,,,1350.0,,,,850.0,80000.0,,,1100.0,100000.0,,,500.0,50000.0,92.5,3000.0,60.0,
2014-01-24,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-25,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-26,850.0,,1400.0,50000.0,,,1350.0,,,,850.0,80000.0,,,1100.0,100000.0,,,500.0,50000.0,92.5,3000.0,60.0,
2014-01-27,850.0,,2150.0,,,,1350.0,,,,,,,,,,,,,,115.0,,60.0,
2014-01-28,850.0,,1400.0,50000.0,,,1350.0,,,,850.0,80000.0,,,1100.0,100000.0,,,500.0,50000.0,92.5,3000.0,60.0,
2014-01-29,650.0,42500.0,1430.0,150000.0,,,1350.0,108750.0,600.0,50000.0,1497.0,153500.0,702.5,67000.0,2296.5,222444.0,1043.0,112833.0,765.0,49000.0,179.0,19855.0,137.0,15857.0
2014-01-30,850.0,,2150.0,,,,1350.0,,,,,,,,,,,,,,115.0,,60.0,
2014-01-31,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-01,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-02,850.0,,1400.0,50000.0,,,1350.0,,,,850.0,80000.0,600.0,,2000.0,100000.0,850.0,,500.0,50000.0,122.0,3000.0,90.0,
2014-02-03,850.0,,1400.0,50000.0,,,1350.0,,,,850.0,80000.0,,,1100.0,100000.0,,,500.0,50000.0,92.5,3000.0,60.0,
2014-02-04,900.0,,1450.0,50000.0,,,1600.0,,,,850.0,80000.0,,,1100.0,100000.0,,,500.0,50000.0,110.0,3000.0,60.0,
2014-02-05,666.5,42500.0,1650.0,187500.0,,,1433.5,108750.0,600.0,50000.0,1553.5,167000.0,762.5,70000.0,2396.0,250875.0,1042.5,112667.0,831.5,46000.0,195.5,23722.0,137.0,19429.0
2014-02-06,900.0,,2250.0,,,,1600.0,,,,,,,,,,,,,,150.0,,60.0,
2014-02-07,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-08,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-09,900.0,,1450.0,50000.0,,,1600.0,,,,850.0,80000.0,,,1100.0,100000.0,,,500.0,50000.0,110.0,3000.0,60.0,
2014-02-10,900.0,,1450.0,50000.0,,,1600.0,,,,850.0,80000.0,,,1100.0,100000.0,,,500.0,50000.0,110.0,3000.0,60.0,
2014-02-11,900.0,,2250.0,50000.0,,,1600.0,,,,,80000.0,,,,100000.0,,,,50000.0,150.0,3000.0,60.0,
2014-02-12,550.0,42500.0,1450.0,145000.0,,,1450.0,85000.0,600.0,50000.0,1696.0,149500.0,767.5,70000.0,3780.5,235875.0,1055.0,114000.0,837.5,48000.0,202.5,22313.0,150.0,18000.0
2014-02-13,900.0,,1450.0,50000.0,,,1600.0,,,,850.0,80000.0,,,1100.0,100000.0,,,500.0,50000.0,110.0,3000.0,60.0,
2014-02-14,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-15,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-16,900.0,,1450.0,50000.0,,,1600.0,,,,850.0,80000.0,,,1100.0,100000.0,,,500.0,50000.0,110.0,3000.0,60.0,
2014-02-17,900.0,,1450.0,50000.0,,,1600.0,,,,850.0,80000.0,,,1100.0,100000.0,,,500.0,50000.0,110.0,3000.0,60.0,
2014-02-18,900.0,,1450.0,50000.0,,,1600.0,,,,850.0,80000.0,,,1100.0,100000.0,,,500.0,50000.0,110.0,3000.0,60.0,
2014-02-19,608.0,45000.0,1600.0,170000.0,,,1650.0,111667.0,600.0,,1671.5,151400.0,810.0,66000.0,2385.5,253778.0,1082.5,122333.0,890.0,48000.0,195.0,21491.0,142.0,18786.0
2014-02-20,900.0,30000.0,2250.0,170000.0,,,1600.0,100000.0,,50000.0,,,,,,,,,,,150.0,,60.0,
2014-02-21,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-22,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-23,900.0,,1450.0,50000.0,,,1600.0,,,,850.0,80000.0,,,1100.0,100000.0,,,500.0,50000.0,110.0,3000.0,60.0,
2014-02-24,900.0,,1450.0,,,,1600.0,,,,850.0,,,,1100.0,,,,500.0,,110.0,,60.0,
2014-02-25,900.0,,1450.0,50000.0,,,1600.0,,,,850.0,80000.0,,,1100.0,100000.0,,,500.0,50000.0,110.0,3000.0,60.0,
2014-02-26,608.0,37500.0,1600.0,236667.0,,,1650.0,116667.0,600.0,50000.0,1711.5,172857.0,810.0,66000.0,2396.0,276667.0,1164.0,137500.0,890.0,,201.0,22300.0,142.0,17250.0
2014-02-27,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-28,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-01,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-02,900.0,,1450.0,50000.0,,,1600.0,,,,850.0,80000.0,,,1100.0,100000.0,,,500.0,50000.0,110.0,3000.0,60.0,
2014-03-03,900.0,,2250.0,,,,1600.0,,,,,,,,,,,,,,150.0,,60.0,
2014-03-04,900.0,,2250.0,,,,1600.0,,,,,,,,,,,,,,150.0,,60.0,
2014-03-05,608.0,37500.0,1790.0,222500.0,,,1650.0,112500.0,600.0,50000.0,1723.0,171556.0,786.0,62000.0,2415.5,246000.0,1097.0,122333.0,987.5,46000.0,193.5,23740.0,136.0,17643.0
2014-03-06,900.0,,1450.0,50000.0,,,1600.0,,,,850.0,80000.0,,,1100.0,100000.0,,,500.0,50000.0,110.0,3000.0,60.0,
2014-03-07,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-08,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-09,900.0,,1450.0,50000.0,,,1600.0,,,,850.0,80000.0,,,1100.0,100000.0,,,500.0,50000.0,110.0,3000.0,60.0,
2014-03-10,900.0,,2250.0,,,,1600.0,,,,,,,,,,,,,,150.0,,60.0,
2014-03-11,900.0,,1450.0,50000.0,,,1600.0,,,,850.0,80000.0,,,1100.0,100000.0,,,500.0,50000.0,110.0,3000.0,60.0,
2014-03-12,662.5,45000.0,1560.0,196667.0,,,1800.0,125000.0,,,1660.5,153778.0,786.0,62000.0,2350.0,241750.0,1142.0,118800.0,890.0,48000.0,194.5,20540.0,138.5,17250.0
2014-03-13,900.0,,1450.0,50000.0,,,1600.0,,,,850.0,80000.0,,,1100.0,100000.0,,,500.0,50000.0,110.0,3000.0,60.0,
2014-03-14,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-15,900.0,,2250.0,,,,1600.0,,,,,,,,,,,,,,150.0,,60.0,
2014-03-16,900.0,,1450.0,50000.0,,,1600.0,,,,850.0,80000.0,,,1100.0,100000.0,,,500.0,50000.0,110.0,3000.0,60.0,
2014-03-17,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-18,900.0,,1450.0,50000.0,,,1600.0,,,,850.0,80000.0,,,1100.0,100000.0,,,500.0,50000.0,110.0,3000.0,60.0,
2014-03-19,608.0,37500.0,1600.0,197500.0,,,1650.0,130000.0,600.0,50000.0,1688.5,158000.0,795.0,63750.0,2350.0,246750.0,1159.5,116800.0,890.0,48000.0,195.5,23222.0,138.5,17500.0
2014-03-20,900.0,,1450.0,115000.0,,,1600.0,100000.0,,,850.0,160000.0,,,1100.0,200000.0,,140000.0,500.0,50000.0,110.0,19000.0,60.0,20000.0
2014-03-21,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-22,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-23,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-24,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-25,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-26,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-27,700.0,30000.0,1380.0,150000.0,450.0,45000.0,1400.0,100000.0,600.0,50000.0,1650.0,122000.0,616.5,50000.0,2392.0,229600.0,1125.0,95667.0,700.0,48000.0,179.5,22600.0,131.0,20000.0
2014-03-28,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-29,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-30,900.0,,1450.0,50000.0,,,1600.0,,,,850.0,80000.0,,,1100.0,100000.0,,,500.0,50000.0,110.0,3000.0,60.0,
2014-03-31,900.0,,1450.0,50000.0,,,1600.0,,,,850.0,80000.0,,,1100.0,100000.0,,,500.0,50000.0,110.0,3000.0,60.0,
2014-04-01,900.0,,1450.0,50000.0,,,1600.0,,,,850.0,80000.0,,,1100.0,100000.0,,,500.0,50000.0,110.0,3000.0,60.0,
2014-04-02,700.0,30000.0,1433.5,171667.0,450.0,45000.0,1650.0,143333.0,600.0,50000.0,1632.5,158000.0,857.5,75000.0,2285.5,243167.0,962.5,113857.0,888.0,48000.0,183.0,22833.0,132.5,16250.0
2014-04-03,900.0,,2250.0,50000.0,,,1600.0,,,,1050.0,80000.0,475.0,,1450.0,100000.0,625.0,,,50000.0,162.5,3000.0,60.0,
2014-04-04,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-05,900.0,,2250.0,,,,1600.0,,,,,,,,,,,,,,150.0,,60.0,
2014-04-06,900.0,,2250.0,50000.0,,,1600.0,,,,1050.0,80000.0,475.0,,1450.0,100000.0,625.0,,,50000.0,162.5,3000.0,60.0,
2014-04-07,900.0,,1450.0,,,,1600.0,,,,850.0,,,,1100.0,,,,500.0,,110.0,,60.0,
2014-04-08,900.0,,1450.0,50000.0,,,1600.0,,,,850.0,80000.0,,,1100.0,100000.0,,,500.0,50000.0,110.0,3000.0,60.0,
2014-04-09,700.0,30000.0,1433.5,170000.0,450.0,45000.0,1650.0,165000.0,600.0,50000.0,1632.5,156444.0,857.5,77000.0,2285.5,243800.0,962.5,109500.0,888.0,48000.0,184.0,23200.0,136.0,17500.0
2014-04-10,900.0,,1450.0,185000.0,,,1600.0,,,,850.0,140000.0,,80000.0,1100.0,213333.0,,,500.0,50000.0,110.0,18333.0,60.0,17500.0
2014-04-11,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-12,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-13,900.0,,1450.0,185000.0,,,1600.0,,,,850.0,150000.0,,,1100.0,225000.0,,,500.0,50000.0,110.0,19000.0,60.0,25000.0
2014-04-14,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-15,900.0,,1450.0,105000.0,,,1600.0,,,,850.0,110000.0,,,1100.0,162500.0,,,500.0,50000.0,110.0,11500.0,60.0,13000.0
2014-04-16,500.0,30000.0,1325.0,164000.0,450.0,45000.0,1667.0,143333.0,600.0,50000.0,1823.0,172000.0,848.0,77000.0,2457.0,259300.0,1136.0,113857.0,890.0,46000.0,201.0,24900.0,144.5,16143.0
2014-04-17,,,650.0,105000.0,,,,,,,1100.0,115000.0,,,1250.0,167500.0,,,500.0,50000.0,70.0,11500.0,,13000.0
2014-04-18,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-19,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-20,,,650.0,105000.0,,,,,,,1100.0,115000.0,,,1250.0,167500.0,,,500.0,50000.0,70.0,11500.0,,13000.0
2014-04-21,,,650.0,105000.0,,,,,,,1100.0,115000.0,,,1250.0,167500.0,,,500.0,50000.0,70.0,11500.0,,13000.0
2014-04-22,,,,,,,,,,,,140000.0,,,,225000.0,,,,,,,,
2014-04-23,500.0,30000.0,1333.5,145833.0,450.0,45000.0,1667.0,143333.0,600.0,50000.0,1746.5,164800.0,852.0,78000.0,2391.0,243909.0,1038.5,115286.0,890.0,48000.0,198.5,22909.0,151.5,16143.0
2014-04-24,,,650.0,105000.0,,,,,,,1100.0,115000.0,,,1250.0,167500.0,,,500.0,50000.0,70.0,11500.0,,13000.0
2014-04-25,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-26,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-27,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-28,,,650.0,105000.0,,,,,,,1100.0,115000.0,,,1250.0,167500.0,,,500.0,50000.0,70.0,11500.0,,13000.0
2014-04-29,,,650.0,50000.0,,,,,,,1100.0,90000.0,,,1250.0,110000.0,,,500.0,50000.0,70.0,3000.0,,
2014-04-30,500.0,30000.0,1316.5,399167.0,,,1362.5,233625.0,600.0,50000.0,1740.0,169600.0,843.0,78000.0,2391.0,244545.0,1038.5,115429.0,890.0,48000.0,198.0,22455.0,151.5,14714.0
2014-05-01,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-02,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-03,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-04,,,650.0,105000.0,,,,,,,1100.0,108667.0,,,1250.0,173333.0,,68000.0,500.0,48000.0,70.0,15000.0,,13000.0
2014-05-05,,,,,,,,,,,,116000.0,,,,210000.0,,68000.0,,46000.0,,22000.0,,
2014-05-06,900.0,,2250.0,160000.0,,,1600.0,,,,,120000.0,,,,200000.0,,,,,150.0,20000.0,60.0,13000.0
2014-05-07,700.0,30000.0,1300.0,429000.0,,,1287.5,234833.0,600.0,50000.0,1675.0,156222.0,847.0,76000.0,2310.0,237000.0,982.5,109667.0,913.0,48000.0,196.5,21100.0,144.5,14667.0
2014-05-08,900.0,,2250.0,160000.0,,,1600.0,,,,1350.0,120000.0,,,1800.0,200000.0,900.0,,750.0,,170.0,20000.0,92.5,13000.0
2014-05-09,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-10,,,,,,,,,,,,,,,,,,,,,,,,
